ts,open,high,low,close,volume
1742360400000,1932.51,1939.78,1931.12,1938.25,66132.014
1742364000000,1938.24,1942.46,1933.57,1938.19,62006.618
1742367600000,1938.19,1939.05,1930.12,1931.21,76405.25
1742371200000,1931.21,1943.92,1930.73,1939.65,90462.367
1742374800000,1939.65,1946.0,1937.3,1942.96,80991.775
1742378400000,1942.96,1990.0,1941.7,1972.88,640904.805
1742382000000,1972.89,2032.73,1972.7,2026.99,877127.869
1742385600000,2026.98,2028.89,1994.06,2003.11,427454.323
1742389200000,2003.12,2022.22,1997.21,2015.78,436549.181
1742392800000,2015.8,2042.5,2015.42,2029.98,327158.427
1742396400000,2029.97,2056.48,2025.0,2047.87,397661.094
1742400000000,2047.88,2049.5,2035.21,2046.94,220093.904
1742403600000,2046.95,2048.2,2014.09,2026.5,311663.123
1742407200000,2026.49,2065.9,1994.16,2044.79,827482.975
1742410800000,2044.79,2051.95,2019.5,2029.91,299668.321
1742414400000,2029.91,2044.43,2027.5,2033.29,116639.782
1742418000000,2033.29,2046.43,2032.41,2039.63,99747.024
1742421600000,2039.63,2057.09,2035.38,2048.24,150535.527
1742425200000,2048.24,2069.69,2041.33,2055.21,195478.829
1742428800000,2055.22,2067.15,2027.56,2032.0,242711.007
1742432400000,2032.01,2040.98,2021.74,2025.98,126723.344
1742436000000,2025.98,2033.43,2022.3,2032.18,95476.306
1742439600000,2032.19,2033.86,2018.82,2021.85,79533.337
1742443200000,2021.85,2024.64,2016.94,2020.31,81537.979
1742446800000,2020.32,2020.99,2011.13,2016.11,105671.452
1742450400000,2016.11,2021.58,2006.02,2011.88,115241.132
1742454000000,2011.89,2014.94,2003.7,2006.45,122499.348
1742457600000,2006.46,2020.57,2002.04,2018.2,164504.466
1742461200000,2018.19,2018.19,2001.88,2004.64,122124.988
1742464800000,2004.64,2005.04,1970.31,1981.71,521216.475
1742468400000,1981.72,1993.32,1981.5,1988.4,153388.77
1742472000000,1988.39,1998.17,1984.19,1995.51,130760.139
1742475600000,1995.52,1997.9,1977.83,1984.95,249370.653
1742479200000,1984.93,2009.74,1984.0,2002.62,282100.679
1742482800000,2002.62,2003.0,1964.95,1971.06,420744.23
1742486400000,1971.03,1979.46,1951.15,1957.9,346704.853
1742490000000,1957.91,1972.81,1957.0,1970.12,228297.763
1742493600000,1970.12,1978.0,1966.35,1966.84,114110.809
1742497200000,1966.84,1979.0,1966.26,1974.1,96135.709
1742500800000,1974.09,1981.73,1970.39,1978.5,62545.805
1742504400000,1978.5,1984.2,1974.11,1976.06,64208.203
1742508000000,1976.05,1982.02,1971.72,1975.85,48283.117
1742511600000,1975.84,1983.47,1971.65,1982.72,59892.973
1742515200000,1982.72,1993.41,1980.76,1990.3,116395.215
1742518800000,1990.3,1995.8,1983.55,1993.23,78085.224
1742522400000,1993.22,1994.49,1984.0,1986.99,72048.446
1742526000000,1986.98,1987.41,1971.6,1977.25,104092.552
1742529600000,1977.26,1989.02,1977.15,1982.51,65601.097
1742533200000,1982.52,1982.84,1966.7,1973.57,107229.064
1742536800000,1973.56,1978.05,1967.0,1972.77,82963.513
1742540400000,1972.77,1976.96,1965.44,1976.0,104901.172
1742544000000,1976.0,1981.87,1963.59,1974.13,115643.349
1742547600000,1974.12,1978.87,1966.71,1968.31,91934.429
1742551200000,1968.3,1972.55,1955.79,1966.9,174276.932
1742554800000,1966.9,1967.85,1960.8,1966.11,72838.695
1742558400000,1966.11,1973.0,1932.0,1945.29,318409.897
1742562000000,1945.28,1955.38,1935.95,1951.45,270385.493
1742565600000,1951.45,1954.37,1937.28,1953.27,182275.146
1742569200000,1953.26,1957.8,1945.08,1949.63,118319.424
1742572800000,1949.58,1967.55,1945.0,1965.7,195491.854
1742576400000,1965.7,1971.79,1960.08,1967.68,109114.179
1742580000000,1967.68,1976.0,1961.84,1969.21,125122.165
1742583600000,1969.22,1977.41,1966.3,1972.72,79803.931
1742587200000,1972.71,1977.83,1971.82,1973.89,60939.367
1742590800000,1973.88,1982.42,1970.35,1972.98,64930.668
1742594400000,1972.98,1973.47,1961.24,1965.37,80486.486
1742598000000,1965.38,1969.86,1963.3,1964.81,40992.149
1742601600000,1964.81,1982.93,1963.41,1979.72,110190.99
1742605200000,1979.71,1986.72,1972.18,1973.9,101554.427
1742608800000,1973.9,1985.0,1972.55,1981.6,58856.619
1742612400000,1981.59,1985.85,1975.65,1985.0,71592.342
1742616000000,1985.0,1989.99,1984.42,1988.04,68166.742
1742619600000,1988.03,1988.37,1982.8,1986.56,47323.627
1742623200000,1986.56,1992.3,1984.5,1986.8,63784.052
1742626800000,1986.8,1989.58,1982.08,1983.16,48512.144
1742630400000,1983.15,1989.5,1980.4,1987.28,65274.134
1742634000000,1987.28,2006.0,1987.26,1992.99,220534.963
1742637600000,1993.0,1998.99,1991.89,1995.1,71807.897
1742641200000,1995.11,1996.14,1986.16,1989.36,83227.149
1742644800000,1989.35,1995.5,1987.01,1994.38,54507.519
1742648400000,1994.38,1996.97,1984.2,1989.39,67325.349
1742652000000,1989.39,1992.12,1982.35,1983.72,59842.798
1742655600000,1983.72,1987.53,1980.3,1985.27,62984.302
1742659200000,1985.27,1989.0,1981.49,1984.44,43958.583
1742662800000,1984.44,1993.75,1984.3,1991.71,63737.106
1742666400000,1991.72,1999.55,1990.07,1994.41,62152.509
1742670000000,1994.4,1997.47,1992.31,1994.99,35011.517
1742673600000,1994.98,2003.31,1991.97,1992.41,56877.57
1742677200000,1992.4,1994.31,1982.94,1985.2,56746.811
1742680800000,1985.2,1989.25,1982.81,1983.91,39310.089
1742684400000,1983.91,1984.9,1973.13,1979.56,105636.788
1742688000000,1979.55,1985.83,1975.51,1984.57,53415.246
1742691600000,1984.57,1998.0,1983.75,1997.17,88357.532
1742695200000,1997.17,2002.98,1992.08,2000.84,79804.361
1742698800000,2000.83,2008.92,1995.6,2007.53,88184.764
1742702400000,2007.53,2007.91,1997.58,1999.28,65648.319
1742706000000,1999.27,2000.4,1990.94,1998.88,128455.882
1742709600000,1998.88,2004.67,1996.42,2001.73,54821.492
1742713200000,2001.74,2020.0,2000.51,2007.2,113183.991
1742716800000,2007.2,2015.74,2004.72,2008.79,99611.23
1742720400000,2008.8,2015.08,2008.79,2013.22,51291.767
1742724000000,2013.21,2019.87,2010.78,2012.31,73038.56
1742727600000,2012.32,2019.29,2001.46,2006.97,153241.074
1742731200000,2006.97,2012.87,2005.32,2008.1,84086.506
1742734800000,2008.1,2019.61,2003.7,2017.56,96903.044
1742738400000,2017.55,2019.43,2001.2,2003.41,124483.022
1742742000000,2003.42,2011.2,2002.3,2006.21,87772.811
1742745600000,2006.22,2007.08,1995.0,1996.2,110218.51
1742749200000,1996.19,2002.08,1985.71,1992.0,130390.325
1742752800000,1992.0,1998.74,1989.31,1996.24,56575.741
1742756400000,1996.25,1997.27,1991.86,1995.39,33651.961
1742760000000,1995.4,1999.7,1991.1,1991.49,34308.174
1742763600000,1991.5,1995.52,1984.0,1994.0,62704.703
1742767200000,1993.99,1997.79,1978.78,1986.56,167181.712
1742770800000,1986.55,2006.0,1986.18,2005.0,121117.749
1742774400000,2005.0,2020.96,1995.6,1997.66,239833.695
1742778000000,1997.67,1997.93,1976.46,1979.6,185823.337
1742781600000,1979.59,1992.69,1977.48,1991.0,86058.499
1742785200000,1991.0,2016.5,1989.03,2013.49,245196.216
1742788800000,2013.48,2043.06,2013.48,2039.57,314809.621
1742792400000,2039.57,2053.54,2038.25,2047.96,233056.384
1742796000000,2047.96,2076.55,2047.96,2065.61,357568.853
1742799600000,2065.62,2079.23,2065.0,2068.47,183877.167
1742803200000,2068.48,2096.33,2067.93,2089.51,292176.246
1742806800000,2089.51,2094.43,2084.16,2093.41,152868.898
1742810400000,2093.4,2098.74,2087.43,2093.29,174337.559
1742814000000,2093.28,2104.24,2086.27,2091.67,213258.003
1742817600000,2091.68,2093.97,2076.71,2082.67,210876.994
1742821200000,2082.66,2086.5,2072.2,2081.06,206395.186
1742824800000,2081.05,2101.9,2076.05,2080.0,365109.338
1742828400000,2080.0,2090.0,2074.11,2088.8,151396.884
1742832000000,2088.79,2091.92,2066.38,2078.23,204196.859
1742835600000,2078.23,2091.76,2075.9,2087.46,175619.645
1742839200000,2087.46,2101.3,2080.26,2096.27,215112.88
1742842800000,2096.28,2096.94,2084.22,2087.71,146526.473
1742846400000,2087.71,2094.44,2081.7,2084.49,61012.324
1742850000000,2084.48,2091.54,2079.41,2082.78,50635.856
1742853600000,2082.78,2086.34,2074.6,2076.37,61488.553
1742857200000,2076.37,2083.65,2066.87,2080.41,140709.056
1742860800000,2080.4,2097.21,2076.4,2085.28,179482.658
1742864400000,2085.27,2085.38,2055.01,2064.37,248300.493
1742868000000,2064.36,2069.35,2060.9,2062.14,106553.279
1742871600000,2062.15,2064.49,2040.4,2042.26,260050.5
1742875200000,2042.26,2049.8,2036.0,2045.01,141126.865
1742878800000,2045.0,2051.56,2039.36,2047.4,97869.005
1742882400000,2047.39,2059.27,2045.92,2054.97,124100.435
1742886000000,2054.98,2066.16,2049.2,2054.8,139413.959
1742889600000,2054.8,2062.62,2052.33,2060.06,73386.476
1742893200000,2060.06,2073.47,2056.02,2069.11,123651.99
1742896800000,2069.11,2074.53,2061.5,2069.65,98445.078
1742900400000,2069.66,2072.65,2064.64,2067.36,79608.718
1742904000000,2067.36,2069.0,2054.89,2058.66,162730.26
1742907600000,2058.66,2079.1,2050.7,2060.57,252536.763
1742911200000,2060.57,2079.16,2052.23,2075.22,208396.876
1742914800000,2075.21,2078.79,2063.67,2066.46,140771.444
1742918400000,2066.45,2074.3,2058.44,2067.52,142126.968
1742922000000,2067.51,2083.21,2067.51,2075.4,143731.361
1742925600000,2075.4,2075.94,2055.19,2061.35,94642.274
1742929200000,2061.34,2077.99,2061.19,2074.65,88121.613
1742932800000,2074.65,2082.99,2062.29,2063.8,112468.418
1742936400000,2063.8,2076.0,2061.3,2062.55,67076.319
1742940000000,2062.54,2066.82,2052.2,2061.46,103698.135
1742943600000,2061.46,2068.96,2056.2,2065.22,53863.381
1742947200000,2065.22,2075.91,2060.03,2070.81,88140.827
1742950800000,2070.81,2077.7,2065.53,2073.2,82593.737
1742954400000,2073.19,2073.78,2045.32,2047.66,193404.106
1742958000000,2047.65,2054.2,2040.9,2048.08,133776.081
1742961600000,2048.07,2055.85,2046.46,2051.66,84174.62
1742965200000,2051.66,2069.14,2048.51,2058.09,112025.614
1742968800000,2058.1,2068.56,2055.5,2066.0,82441.492
1742972400000,2065.99,2070.88,2062.15,2068.34,106309.562
1742976000000,2068.34,2071.68,2061.0,2062.71,99026.159
1742979600000,2062.7,2064.78,2056.6,2061.93,76532.531
1742983200000,2061.92,2074.85,2061.55,2072.22,117353.809
1742986800000,2072.21,2074.15,2065.6,2067.44,85309.05
1742990400000,2067.43,2069.51,2057.5,2063.54,115700.197
1742994000000,2063.54,2063.54,2025.6,2027.11,413758.924
1742997600000,2027.1,2036.88,2005.0,2016.91,535931.156
1743001200000,2016.91,2020.25,2007.0,2011.21,190680.825
1743004800000,2011.2,2021.48,2005.5,2013.11,152379.203
1743008400000,2013.1,2016.0,2001.97,2005.55,226171.135
1743012000000,2005.56,2012.89,1990.05,1993.95,209172.318
1743015600000,1993.95,2004.4,1980.41,1998.9,310981.508
1743019200000,1998.9,2017.69,1998.21,2009.74,150707.893
1743022800000,2009.75,2011.31,1990.01,2007.27,136417.435
1743026400000,2007.27,2008.41,1994.0,1999.0,93414.95
1743030000000,1999.0,2009.98,1995.69,2008.69,83641.809
1743033600000,2008.69,2017.75,2006.07,2017.0,90158.518
1743037200000,2017.0,2024.94,2016.18,2019.24,141422.526
1743040800000,2019.23,2036.88,2018.5,2029.6,156405.756
1743044400000,2029.59,2036.05,2027.27,2030.5,110135.593
1743048000000,2030.5,2032.0,2024.07,2029.96,66080.528
1743051600000,2029.96,2029.97,2020.21,2021.94,62881.627
1743055200000,2021.94,2029.41,2021.22,2023.7,53381.461
1743058800000,2023.7,2027.69,2021.2,2025.44,40291.593
1743062400000,2025.43,2028.6,2016.66,2024.75,110643.418
1743066000000,2024.74,2032.05,2019.17,2027.85,102520.719
1743069600000,2027.86,2035.0,2020.24,2023.96,120123.493
1743073200000,2023.96,2029.4,2011.0,2015.3,184727.964
1743076800000,2015.29,2024.79,2012.32,2017.11,129940.497
1743080400000,2017.1,2021.14,1985.71,2002.06,428636.333
1743084000000,2002.07,2025.0,1995.02,2024.81,419200.393
1743087600000,2024.81,2025.43,1998.75,2004.57,280408.272
1743091200000,2004.58,2014.2,1999.19,1999.92,135793.263
1743094800000,1999.92,2007.82,1992.48,1999.21,152783.359
1743098400000,1999.2,2013.9,1998.45,2008.41,96786.972
1743102000000,2008.4,2013.57,2001.64,2003.48,72488.17
1743105600000,2003.48,2010.62,1999.54,2006.54,67044.019
1743109200000,2006.54,2020.83,2002.25,2017.3,109653.836
1743112800000,2017.29,2018.04,2005.62,2006.93,48305.047
1743116400000,2006.94,2008.01,1998.27,2002.8,84735.096
1743120000000,2002.8,2006.39,1990.72,2004.17,128529.129
1743123600000,2004.18,2014.77,1993.91,2008.23,146434.055
1743127200000,2008.23,2015.09,2004.08,2007.2,78039.088
1743130800000,2007.19,2008.28,1994.31,1999.02,115144.064
1743134400000,1999.02,2003.88,1896.7,1936.31,903892.753
1743138000000,1936.31,1936.31,1908.19,1914.3,437569.465
1743141600000,1914.3,1927.45,1910.3,1914.31,204921.216
1743145200000,1914.32,1919.87,1902.32,1909.04,273671.547
1743148800000,1909.04,1917.44,1903.34,1906.25,229810.49
1743152400000,1906.26,1915.31,1901.35,1908.07,136299.824
1743156000000,1908.08,1914.74,1904.3,1908.79,105309.977
1743159600000,1908.79,1924.0,1854.2,1899.41,700604.873
1743163200000,1899.41,1907.26,1879.06,1883.11,367743.772
1743166800000,1883.11,1901.51,1878.81,1886.0,246582.4
1743170400000,1886.0,1893.7,1875.25,1886.86,335938.442
1743174000000,1886.85,1887.9,1870.51,1871.45,254500.566
1743177600000,1871.45,1878.18,1861.07,1868.86,275684.344
1743181200000,1868.84,1884.0,1865.0,1883.18,194888.285
1743184800000,1883.19,1886.76,1871.72,1878.42,105830.739
1743188400000,1878.42,1883.08,1869.01,1873.34,90614.978
1743192000000,1873.34,1891.44,1872.76,1876.31,119220.476
1743195600000,1876.3,1887.99,1872.6,1884.99,71152.725
1743199200000,1884.99,1901.41,1884.56,1900.41,98104.476
1743202800000,1900.41,1901.11,1891.24,1896.02,71717.0
1743206400000,1896.03,1911.94,1893.42,1902.5,128214.103
1743210000000,1902.49,1912.94,1900.54,1909.04,102936.001
1743213600000,1909.03,1911.99,1892.7,1894.58,114238.776
1743217200000,1894.58,1905.34,1885.1,1898.95,182523.36
1743220800000,1898.94,1904.28,1889.96,1893.75,91213.41
1743224400000,1893.75,1895.14,1883.04,1887.47,84198.802
1743228000000,1887.47,1887.76,1875.59,1881.79,111723.152
1743231600000,1881.79,1884.4,1874.16,1879.37,91935.951
1743235200000,1879.37,1885.19,1876.32,1883.82,78131.074
1743238800000,1883.81,1886.58,1857.0,1876.3,262473.378
1743242400000,1876.3,1879.52,1862.72,1867.8,141831.347
1743246000000,1867.8,1874.02,1832.29,1843.71,607920.364
1743249600000,1843.72,1856.56,1841.13,1850.81,194520.697
1743253200000,1850.8,1862.76,1850.61,1858.28,165834.763
1743256800000,1858.28,1858.62,1843.45,1844.49,125208.762
1743260400000,1844.49,1848.42,1832.32,1839.22,176541.993
1743264000000,1839.28,1847.0,1812.0,1821.03,380811.985
1743267600000,1821.02,1830.45,1796.13,1816.94,604516.319
1743271200000,1816.94,1827.81,1807.5,1817.32,221104.993
1743274800000,1817.33,1827.73,1810.86,1826.77,129855.419
1743278400000,1826.76,1827.29,1811.36,1816.97,138018.569
1743282000000,1816.97,1824.46,1813.07,1816.65,103126.801
1743285600000,1816.66,1819.42,1810.13,1816.59,66597.906
1743289200000,1816.59,1829.57,1813.35,1827.32,81370.26
1743292800000,1827.31,1830.15,1811.35,1825.7,160934.2
1743296400000,1825.7,1841.77,1824.47,1833.97,155529.861
1743300000000,1833.96,1843.35,1833.06,1837.59,98036.483
1743303600000,1837.58,1843.61,1831.2,1833.32,103140.764
1743307200000,1833.31,1846.24,1833.0,1841.72,85858.654
1743310800000,1841.72,1844.2,1834.08,1837.2,65982.967
1743314400000,1837.2,1842.4,1831.55,1838.4,66907.828
1743318000000,1838.41,1843.58,1835.36,1836.7,57391.625
1743321600000,1836.69,1848.08,1836.54,1846.03,67307.838
1743325200000,1846.03,1846.5,1840.13,1842.4,59344.2
1743328800000,1842.39,1845.0,1824.78,1828.98,150176.453
1743332400000,1828.97,1841.14,1828.28,1832.49,120198.935
1743336000000,1832.49,1839.48,1828.56,1833.15,72043.507
1743339600000,1833.16,1834.83,1782.0,1805.5,415090.219
1743343200000,1805.5,1818.72,1802.61,1812.7,184150.773
1743346800000,1812.71,1825.93,1811.2,1812.81,136802.386
1743350400000,1812.81,1816.66,1784.15,1794.4,303566.997
1743354000000,1794.39,1808.0,1785.78,1804.16,200172.778
1743357600000,1804.16,1825.0,1804.15,1824.04,237914.416
1743361200000,1824.05,1834.57,1811.71,1813.38,225926.61
1743364800000,1813.38,1817.35,1808.05,1814.1,83466.156
1743368400000,1814.1,1820.91,1800.16,1805.16,102012.815
1743372000000,1805.16,1816.03,1766.04,1804.18,544700.042
1743375600000,1804.17,1807.0,1791.75,1806.99,161905.573
1743379200000,1806.99,1812.6,1775.92,1785.44,294791.189
1743382800000,1785.44,1819.82,1782.36,1813.15,290292.697
1743386400000,1813.15,1823.01,1803.22,1811.17,190664.155
1743390000000,1811.16,1816.85,1794.57,1797.72,187081.534
1743393600000,1797.73,1808.59,1792.0,1804.01,124390.304
1743397200000,1804.0,1813.0,1801.08,1808.43,134501.716
1743400800000,1808.43,1811.1,1798.42,1803.22,103578.209
1743404400000,1803.22,1809.85,1788.13,1797.91,212131.06
1743408000000,1797.9,1807.62,1792.98,1794.71,155020.089
1743411600000,1794.72,1799.87,1780.05,1785.52,266429.225
1743415200000,1785.52,1809.98,1776.56,1802.62,308099.063
1743418800000,1802.63,1819.0,1798.08,1812.52,237889.809
1743422400000,1812.51,1845.78,1808.15,1833.49,371689.064
1743426000000,1833.5,1836.7,1792.6,1817.66,489739.88
1743429600000,1817.7,1846.5,1817.19,1838.99,404540.589
1743433200000,1839.0,1853.34,1836.73,1841.37,290391.21
1743436800000,1841.37,1846.29,1833.38,1839.16,156860.302
1743440400000,1839.15,1846.09,1815.76,1824.57,251174.564
1743444000000,1824.57,1846.4,1824.57,1838.87,154563.048
1743447600000,1838.86,1844.93,1823.18,1826.89,168516.186
1743451200000,1826.9,1834.09,1817.3,1818.83,106332.995
1743454800000,1818.83,1828.83,1818.24,1823.61,71683.922
1743458400000,1823.6,1824.46,1815.22,1823.96,95757.0
1743462000000,1823.95,1831.0,1819.17,1821.59,146412.903
1743465600000,1821.59,1842.57,1816.64,1831.2,218929.973
1743469200000,1831.19,1832.45,1820.0,1825.52,99214.291
1743472800000,1825.51,1838.7,1823.38,1838.53,79553.121
1743476400000,1838.52,1840.6,1832.2,1834.25,75726.304
1743480000000,1834.25,1839.8,1831.23,1837.47,67630.612
1743483600000,1837.48,1849.9,1835.95,1840.75,134016.107
1743487200000,1840.74,1866.98,1838.51,1856.8,204994.05
1743490800000,1856.79,1861.99,1851.46,1853.34,118396.957
1743494400000,1853.34,1891.42,1853.02,1883.41,385942.604
1743498000000,1883.41,1888.88,1877.0,1884.49,154779.586
1743501600000,1884.5,1885.17,1871.57,1872.49,161713.532
1743505200000,1872.49,1872.9,1855.39,1861.48,200627.955
1743508800000,1861.49,1869.8,1858.8,1864.85,148264.019
1743512400000,1864.86,1880.94,1862.96,1872.14,248177.513
1743516000000,1872.14,1887.92,1841.2,1881.48,620942.635
1743519600000,1881.48,1927.79,1881.48,1917.89,771948.11
1743523200000,1917.89,1923.63,1906.65,1915.01,237779.433
1743526800000,1915.0,1922.49,1912.96,1914.55,108999.036
1743530400000,1914.56,1915.0,1900.53,1907.5,150981.576
1743534000000,1907.49,1910.5,1902.0,1909.12,87728.047
1743537600000,1909.11,1915.2,1895.9,1912.06,149543.303
1743541200000,1912.07,1921.98,1907.55,1914.19,92640.422
1743544800000,1914.2,1919.3,1910.09,1911.0,80864.748
1743548400000,1911.01,1914.36,1903.77,1904.21,72350.669
1743552000000,1904.21,1908.01,1886.04,1889.06,164249.974
1743555600000,1889.07,1895.84,1882.02,1891.71,155620.999
1743559200000,1891.71,1892.41,1871.31,1877.57,171027.986
1743562800000,1877.56,1886.45,1874.46,1875.41,86716.765
1743566400000,1875.4,1882.31,1874.72,1878.14,65166.869
1743570000000,1878.14,1878.38,1853.57,1855.08,335415.195
1743573600000,1855.07,1861.72,1850.69,1852.84,183501.026
1743577200000,1852.84,1865.78,1851.34,1864.07,172697.191
1743580800000,1864.06,1875.54,1861.61,1866.91,141048.567
1743584400000,1866.9,1887.23,1865.38,1878.44,202876.069
1743588000000,1878.43,1886.7,1870.0,1871.92,126079.679
1743591600000,1871.93,1877.62,1867.32,1868.05,106869.318
1743595200000,1868.08,1872.55,1857.06,1871.16,205598.818
1743598800000,1871.16,1892.7,1853.12,1870.41,405052.591
1743602400000,1870.4,1880.71,1856.5,1874.69,298126.744
1743606000000,1874.7,1918.0,1873.16,1900.09,864593.562
1743609600000,1900.1,1909.21,1894.05,1901.99,192261.249
1743613200000,1902.0,1913.85,1881.09,1891.61,284980.816
1743616800000,1891.6,1903.66,1887.29,1897.08,138958.639
1743620400000,1897.09,1915.28,1892.11,1910.56,143800.976
1743624000000,1910.59,1957.97,1865.0,1880.0,1268433.371
1743627600000,1880.16,1883.91,1853.93,1866.28,337785.774
1743631200000,1866.27,1866.83,1787.75,1796.94,716587.707
1743634800000,1796.91,1801.7,1780.52,1794.1,312405.318
1743638400000,1794.11,1827.1,1787.9,1819.6,367200.01
1743642000000,1819.6,1834.12,1813.27,1825.37,190374.034
